Image Name,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Label
1-1.dcm,0.0272372545588794,0.0300186703548929,0.0166524904433279,0.0199773538770864,0.0188229446854815,0.0222529481848986,0.0238719847182216,0.030241739670045,0.7494039591605797,0.0615206543465402,MALIGNANT
1-1.dcm,0.0122620855746786,0.0441948915354653,0.017710687703566,0.0606525483075771,0.0694999712868326,0.0878722434804615,0.0518583357058655,0.0491331722883644,0.5412813199443839,0.0655347441727408,BENIGN
1-1.dcm,0.0161605827810124,0.0202483765146936,0.0147986125058569,0.0213392777443023,0.0215836373881397,0.0243041608087283,0.0212223979603207,0.0216256890049303,0.7987301527526166,0.039987112539329,MALIGNANT
1-1.dcm,0.0241506742737877,0.0730325820442962,0.0417206950206239,0.1284303093168602,0.1466044652956826,0.1705606374947821,0.1127552102976684,0.0830906969065827,0.1036931818178762,0.1159615475288925,BENIGN
1-1.dcm,0.0233806198929387,0.0720185571575096,0.0379209455756847,0.1313594983036721,0.1317674760164315,0.1721899077966354,0.1099558218417047,0.0854468521603342,0.1138607513781164,0.122099569874641,BENIGN
1-1.dcm,0.0574870140907749,0.0765971067857691,0.0562788223165457,0.0813559209785445,0.0784540973220045,0.0901201127616023,0.0838431668620162,0.0813607775871747,0.2447328975630322,0.1497700837323148,MALIGNANT
1-1.dcm,0.0335453782004686,0.0396573061484676,0.0245880796381019,0.0356760581281743,0.0351868293952131,0.0415026338414673,0.0377341210901612,0.042111102460291,0.6275272450869745,0.0824712460106384,BENIGN_WITHOUT_CALLBACK
1-1.dcm,0.0835048452101727,0.1014835777373232,0.0565774804902813,0.0713575165077122,0.0655647028553916,0.0797530228964936,0.0856658948628519,0.1083483406221235,0.1449361118251224,0.2028085069882393,MALIGNANT
1-1.dcm,0.0471905099165416,0.0588418041468136,0.0406981057086426,0.0591934912703541,0.0572000560966604,0.0677550015919233,0.0605607121894296,0.0626945244020421,0.4273266580463486,0.1185391366311083,BENIGN_WITHOUT_CALLBACK
1-1.dcm,0.0125166183843817,0.042967186754883,0.017855564057699,0.077713373370904,0.0826680829526156,0.11756388390104,0.063324542085548,0.0544512928254849,0.4580892890768213,0.0728501665905907,BENIGN
1-1.dcm,0.0332074934175121,0.0391214681067902,0.0249034745618742,0.0353909943801122,0.0338353953738554,0.0388703338665366,0.037413206732537,0.0392306453667772,0.6403870926643923,0.0776398955295682,BENIGN
1-1.dcm,0.0690998787568953,0.09036330950215,0.0636481458249621,0.0912747188419978,0.0919101969138182,0.1024206697595851,0.0947364020227038,0.0956060035946686,0.1220870437717121,0.1788536310031452,BENIGN_WITHOUT_CALLBACK
1-1.dcm,0.012474087853015,0.0430807255940416,0.0177164621005407,0.0561050615440668,0.0609378195589418,0.0783758388649159,0.0485486916051033,0.0457992764303861,0.5735051226919201,0.0634569137569853,BENIGN
1-1.dcm,0.0630253256756768,0.0880614827545877,0.0572297127345905,0.0901319995388072,0.0843324564804461,0.1010387299956368,0.0947944286656893,0.0935413762746067,0.1551276240081988,0.1727168638711047,BENIGN_WITHOUT_CALLBACK
1-1.dcm,0.0226145368518215,0.023284912422422,0.0115770214648398,0.0189848919064456,0.0191537480125132,0.0249576056572786,0.0175482125455184,0.0216991716674342,0.7943692459095635,0.0458106535620828,BENIGN
1-1.dcm,0.0476095262828106,0.0640465287419327,0.0415880135278407,0.0615282479876438,0.0574741235856399,0.0686976874054507,0.0675439930100897,0.0692842214359599,0.3905640783251583,0.1316635796973254,BENIGN
1-1.dcm,0.0205117723547038,0.0667038470558686,0.0304549937466965,0.1065230814741602,0.1046673545544951,0.1452859166865117,0.0940993101365963,0.0748964495767375,0.248962976133065,0.1078942982809115,BENIGN
1-1.dcm,0.0823700331839451,0.102234576509311,0.0536828497982035,0.0712332962548699,0.0624238707214568,0.0785712453447331,0.0857117538552716,0.1054200548324316,0.1511718564776824,0.2071804630213172,BENIGN_WITHOUT_CALLBACK
1-1.dcm,0.0469881363927949,0.0611355751976037,0.0433609458120839,0.0623876173125748,0.060315392048143,0.0704265346768838,0.065426254051986,0.0649548042224088,0.4038891577156824,0.1211155825696865,MALIGNANT
1-1.dcm,0.0112325755763563,0.0168689972197637,0.0103713684307912,0.0192677821081028,0.0185108055685928,0.0236915885477768,0.0189002951743049,0.0187614385685386,0.8278854388573372,0.0345097099483646,MALIGNANT
1-1.dcm,0.0224328391073888,0.0656378449792473,0.0395136034447803,0.1345695096883729,0.1427016050103288,0.1788265805435908,0.1166568800153018,0.0795501810528003,0.1075981111760263,0.1125128449791039,BENIGN
1-1.dcm,0.0577825301132463,0.0689472107683011,0.0406872763256107,0.0556353252526642,0.0530609640487067,0.0632151003344254,0.062722982072811,0.0730107345242857,0.3802058381263944,0.1447320384334387,BENIGN
1-1.dcm,0.0130214181375645,0.0440395683222382,0.0223254863967153,0.0759209563895007,0.0902992540170249,0.1048005276203901,0.0625101588849524,0.0474207393101732,0.4718346251156947,0.0678272658056119,MALIGNANT
1-1.dcm,0.0275656189509473,0.0948826201528342,0.024715439017817,0.0807906126404957,0.08705914351866,0.114632425484555,0.0630586730280096,0.0645941381074657,0.3376572741492218,0.1050440549499009,MALIGNANT
1-1.dcm,0.021068281272802,0.0224937888800699,0.0131521675924903,0.0195204895696498,0.0190910700114916,0.0231556622382134,0.0190949893735392,0.0211355517777641,0.7971548424501402,0.044133156833768,BENIGN_WITHOUT_CALLBACK
1-1.dcm,0.015500513904645,0.052873022356436,0.0231299175084563,0.0669105119862329,0.0761526169752363,0.0917524656623961,0.0585895763113415,0.0545465474373964,0.4849717828870002,0.0755730449707795,BENIGN
1-1.dcm,0.0567765877362455,0.0871299714660254,0.0537231620845409,0.0927139257395801,0.0819500227640286,0.1047112571616313,0.096952039974549,0.0934492496878131,0.1607201216185915,0.1718736617667124,MALIGNANT
1-1.dcm,0.0675778388275294,0.0913141025636844,0.0644413919410968,0.0937499999995707,0.0899084249080132,0.1036263736258991,0.098420329669879,0.0967994505490073,0.1199450549445057,0.1742170329662352,MALIGNANT
1-1.dcm,0.0190396485846565,0.0602316668864389,0.0260911828258192,0.0882339825156739,0.0886818422822177,0.1220547817032292,0.0792953910113861,0.0664737978781697,0.3530932418316407,0.0968044644806308,BENIGN
1-1.dcm,0.0615143645069277,0.0916222656551497,0.0588235294109772,0.0961739270114839,0.0885565878592659,0.1079948592986694,0.0994136389180511,0.0958660205079672,0.1254919810419892,0.1745428257761313,BENIGN_WITHOUT_CALLBACK
1-1.dcm,0.0251668064543766,0.0715446340270857,0.0416559217855071,0.1286406369311902,0.1329068763062656,0.167842970343708,0.116387717035874,0.0824430729940476,0.1113002766543287,0.1221110874651124,BENIGN
1-1.dcm,0.060732183963493,0.0806230864400755,0.0478400376209763,0.0726850534784612,0.0654106837158837,0.0866236443219867,0.0803459477864565,0.0873928115307304,0.2514514079863275,0.16689514315547,MALIGNANT
1-1.dcm,0.0379677589851966,0.0424002378435471,0.0248371432346695,0.0308505109231819,0.0295407196969664,0.0340732910500314,0.0354982602184597,0.0436970357646181,0.6343130065186052,0.0868220357646134,BENIGN
1-1.dcm,0.0228391975553072,0.0290486892127332,0.0183108433655404,0.0276808932625775,0.0278261787845164,0.0324598876656607,0.0286672012777842,0.0314843048735387,0.7213462465018677,0.060336557500391,BENIGN
1-1.dcm,0.0471735680920841,0.058665533545169,0.0323563035598998,0.0482376514015122,0.0478063779506955,0.056819218330038,0.0544528441476887,0.062374175325102,0.4716813456309897,0.1204329820167689,MALIGNANT
1-1.dcm,0.0201534409709841,0.0669356486438258,0.0278075274538367,0.1256334435752473,0.118863988971023,0.182481145440705,0.1114029947256374,0.0869611098760236,0.1402904915541448,0.1194702087863266,BENIGN
1-1.dcm,0.0715488215412932,0.1010101009994728,0.0657617845048651,0.0863846801255908,0.0875420875328764,0.0999579124473949,0.089225589216201,0.0903829966234866,0.1252104376972632,0.1829755892063367,MALIGNANT
1-1.dcm,0.0263038737900703,0.0323234314756369,0.0188671169349386,0.0277834229825531,0.0263274656906338,0.0330640486397556,0.0300538906414275,0.0343905032489388,0.7044991439509773,0.0663871026449834,MALIGNANT
1-1.dcm,0.0148276369057328,0.0601745675236173,0.0174688132661922,0.0487382434880559,0.0593042099895891,0.0711276793517069,0.0467904236161414,0.0600465537970795,0.5416165058615982,0.0799053662002541,BENIGN
1-1.dcm,0.0469734418016487,0.0583583168226989,0.043836847640425,0.0608350092586389,0.0594057783209074,0.0652944492489971,0.0618309466036984,0.0605094747519813,0.4307340690262278,0.1122216665246779,BENIGN
1-1.dcm,0.0325349662157921,0.0371038838882536,0.020546594043815,0.0258815842750384,0.0239544085646445,0.0286371493684679,0.030238937445879,0.0375070893763512,0.6881692469554239,0.0754261398662893,BENIGN_WITHOUT_CALLBACK
1-1.dcm,0.0563450535069524,0.0741982318349077,0.0485955860679076,0.0717344449345486,0.0690596196500809,0.0816675690761262,0.0759980683559413,0.0793037092164842,0.2936706254219938,0.1494270919349523,BENIGN
1-1.dcm,0.0162524903005923,0.0591800356493828,0.0256894201525492,0.1258467023146514,0.1274195239566442,0.1944426968607645,0.115067631328194,0.0861277131155263,0.1390793750626176,0.1108944112381064,MALIGNANT
1-1.dcm,0.022764583552353,0.0292680462836393,0.0176888404121095,0.0274243225662298,0.0265644711942787,0.0326966102028989,0.0288787354131599,0.0323002358862462,0.720955191468612,0.0614589630203902,BENIGN
1-1.dcm,0.0346274292702256,0.0394711163153766,0.0234409428432916,0.0286339801157096,0.0267794679843103,0.0315800211213502,0.0339256794402038,0.0415183784876965,0.6582104041543582,0.0818125802674281,MALIGNANT
1-1.dcm,0.0297139701284202,0.0998873854729098,0.0409267196918097,0.1047535644036531,0.1156465273051791,0.1293826509302854,0.0965075712707998,0.0987580239573053,0.1512011986485562,0.1332223881906217,BENIGN
1-1.dcm,0.0461694788885499,0.0552319196279306,0.0347800996192283,0.0459657758417185,0.0431700389227116,0.0497373091893309,0.050462420411706,0.0563138735673377,0.5093176451006467,0.1088514388307539,BENIGN
1-1.dcm,0.0119187442195372,0.0404324261192333,0.0163872267904691,0.0471248405410663,0.058061490034336,0.0657903831795371,0.0400108463554495,0.0389435777100587,0.6270187723732459,0.0543116926769973,BENIGN
1-1.dcm,0.0717419564481742,0.0946132596646647,0.0621546961300717,0.096441338962608,0.0850666233309608,0.1000162495896971,0.0936382840390949,0.0953851153682407,0.1208563535862505,0.180086122839613,MALIGNANT
1-1.dcm,0.021357474513159,0.025653358332206,0.0154825514616451,0.0210889055297799,0.0215169549419685,0.0243171291082972,0.0232038628139862,0.026229392820142,0.7694600843805474,0.0516902860982213,MALIGNANT
1-1.dcm,0.0527942154867034,0.069399664230965,0.0470236312316101,0.0674264974420891,0.0642703818310946,0.0735348891197728,0.0705357299578934,0.0723149094471053,0.3486072946245419,0.1340927866281107,MALIGNANT
1-1.dcm,0.0526651339801652,0.0795966074828616,0.058750796930918,0.1069144722840185,0.1120921156833891,0.1215393829307482,0.1012152006317263,0.0946079094280518,0.115898069973225,0.1567203106555762,MALIGNANT
1-1.dcm,0.0211135439473131,0.0663317172344754,0.0378740485869703,0.1325135543730286,0.1454162756741644,0.1843851006139585,0.1152447607124176,0.0803487644661639,0.1075291940353747,0.1092430403496165,BENIGN
1-1.dcm,0.0280738100208245,0.0916477068033612,0.0443013389494656,0.110295756249611,0.1259736473314589,0.1340411682269387,0.098075122457288,0.0918723184234449,0.1521571964240489,0.123561935112677,MALIGNANT
1-1.dcm,0.0512836794607668,0.0653726809032906,0.0450286290152564,0.0645083447113427,0.0619640990576733,0.0717236496242868,0.068307029934355,0.0692091439945809,0.3721328116236184,0.1304699316747393,MALIGNANT
1-1.dcm,0.0465338733962236,0.0524151162883758,0.0306417034405945,0.0413328815011721,0.0403730718713409,0.0477273159568103,0.0453297940926726,0.0545878900305869,0.5307603344091213,0.1102980190129765,MALIGNANT
1-1.dcm,0.0126876520969527,0.0510484814006739,0.020588793021696,0.1433440788848777,0.1414983723648577,0.2245354129134473,0.1072050504091944,0.0774730571093853,0.1322793211338672,0.0893397806642573,MALIGNANT
1-1.dcm,0.0579836234234315,0.0707528018954762,0.0481560964095916,0.0668986427577513,0.0644883463282768,0.0730922321654336,0.0709977277655206,0.0736046707292729,0.3324280722597196,0.1415977862653842,BENIGN
1-1.dcm,0.0260930166271082,0.0791780738034162,0.0420439936709222,0.1154399203070576,0.1258128667035062,0.1435884996378492,0.1010074243738997,0.0833586352769326,0.1646628013315386,0.1188147682675867,BENIGN
1-1.dcm,0.0144384783160906,0.0516572795038627,0.0211396862380963,0.0853399087269881,0.0882320016117228,0.1213781172533902,0.0728277112549536,0.0600601771151721,0.4029897602550386,0.0819368797245971,MALIGNANT
1-1.dcm,0.0305344831730676,0.0341420965520612,0.0215663840143415,0.0266050676905685,0.0270730035664242,0.0297517807213621,0.0290144427656872,0.0345900984328923,0.6994630719810184,0.0672595711025032,MALIGNANT
1-1.dcm,0.0264249550066221,0.0350567608725704,0.0230027391570883,0.0362378369558723,0.0353044716492253,0.042663360560088,0.0367875224966827,0.0383371981488392,0.6538152898363608,0.0723698653165268,BENIGN
1-1.dcm,0.0255806828472546,0.0733281485145046,0.0450944546007013,0.1245534827499585,0.1389363041665776,0.1626989337448776,0.1146383589035299,0.0873911272264001,0.1062719471010256,0.121506560141803,MALIGNANT
1-1.dcm,0.0598389702383635,0.0735756166444036,0.0471846172737134,0.0647326019554511,0.0620378044849597,0.0725899257110335,0.0714751116636667,0.0782118655124174,0.3198311422694663,0.1505223442464284,BENIGN_WITHOUT_CALLBACK
1-1.dcm,0.022721478512646,0.0674461255651089,0.0352945142102244,0.1180573062283513,0.1174211295174517,0.1537563148846105,0.1010623676312809,0.0746605593702065,0.1995714827616528,0.1100087213179919,MALIGNANT
1-1.dcm,0.0203870153302866,0.0616630949398259,0.0318161827720508,0.0985485849832526,0.0988362227940224,0.1319050010268797,0.0900286992641751,0.0701281413005884,0.2906642981798397,0.1060227594089708,MALIGNANT
1-1.dcm,0.0241590885712664,0.0705752124229468,0.0471231965244796,0.1339745175826946,0.1586683124871264,0.1674798465753461,0.1088669507930664,0.0770732380869944,0.1036774265890352,0.1084022103665804,MALIGNANT
1-1.dcm,0.0214138286879893,0.0618550051559691,0.0389576883359805,0.1402218782159299,0.1495098039119253,0.184210526303908,0.1193240453999404,0.0764318885399618,0.102038183687949,0.106037151695947,BENIGN
1-1.dcm,0.0756144578276812,0.0958554216821274,0.065204819273966,0.0860240963813964,0.084722891562182,0.0975421686699979,0.091325301200418,0.0967710843326857,0.1218795180664154,0.1850602409549368,MALIGNANT
1-1.dcm,0.0395263873545732,0.0490607556172143,0.0290144695203206,0.0484428440042943,0.0465731156505443,0.0580452207270725,0.0499407591559595,0.0529803915183614,0.5255332144241531,0.1008828420274344,MALIGNANT
1-1.dcm,0.0160491741380625,0.0198288633215315,0.0120111024799898,0.0195650696956272,0.0207447758340372,0.0239344240611033,0.019286245093888,0.0213050554582868,0.8062447842513246,0.0410305056660735,MALIGNANT
1-1.dcm,0.046401949247922,0.0556961782461813,0.0358384068351535,0.0494464340529968,0.0494651079504694,0.0556109945768884,0.0531184129745148,0.0585766908830376,0.482202240867635,0.1136435843650729,BENIGN_WITHOUT_CALLBACK
1-1.dcm,0.0611240611201033,0.0871535871479439,0.0652680652638391,0.1023698523632239,0.1026936026869532,0.1198523698446094,0.100297850291356,0.0918155918096467,0.110916860909679,0.1585081584978951,MALIGNANT
1-1.dcm,0.0263694319449364,0.0743587914242032,0.0407173178548732,0.1250363092474557,0.1239737859967997,0.1603900505012959,0.1156060968957106,0.0853152661911591,0.1187809265607402,0.1294520233802777,BENIGN
1-1.dcm,0.0422572177086476,0.0515047081538224,0.035439864677677,0.0491367619039498,0.0497115884754074,0.0546035772640362,0.0503744897497609,0.0519568308513359,0.5153347156732586,0.0996802455420154,BENIGN
1-1.dcm,0.0576762454537689,0.0733776325805536,0.0474650839465385,0.0683446724604494,0.0634659403281655,0.0769686204854842,0.0730123488116286,0.0772198521948641,0.3138466865431371,0.1486229171952776,BENIGN_WITHOUT_CALLBACK
1-1.dcm,0.0259387031966662,0.0776518874753934,0.040978811751062,0.1253302422814103,0.1337810883249658,0.1634081962416349,0.111059700132683,0.0855021840341516,0.1142542398073036,0.12209494675353,MALIGNANT
1-1.dcm,0.0559963168112001,0.072967729154844,0.051398373078448,0.0736169483654313,0.0724796009001162,0.0815309057260679,0.0761023670983347,0.0771027926460438,0.2953474817156591,0.1434574845037466,MALIGNANT
1-1.dcm,0.0318306542215893,0.0905982628981365,0.0419799498744599,0.1096923342833933,0.1104917466073022,0.139221977356434,0.1064028605992005,0.0996888773652898,0.1253078817727221,0.1447854550160704,MALIGNANT
1-1.dcm,0.0283045877715857,0.0845682242244171,0.0410105537506687,0.1184508001686383,0.1291427668783096,0.1572301586502529,0.1053795500083385,0.0894847518526869,0.1174832907156856,0.1289453159695437,MALIGNANT
1-1.dcm,0.0301984217447163,0.0816281610866068,0.0480236996575453,0.1231306367260208,0.1370332978840138,0.1527069199988852,0.1103262633396367,0.0867007233201006,0.1045608140355061,0.125691062205845,MALIGNANT
1-1.dcm,0.0542337579105611,0.0899150116882964,0.0499406465518561,0.0939495896233643,0.083214990568689,0.1103937718930094,0.0994953136261697,0.0998667278404089,0.1377254884820165,0.1812647018119869,MALIGNANT
1-1.dcm,0.0375909639435355,0.0318258002389112,0.0128647699846402,0.0169672895487444,0.0158587331480521,0.0195069662839157,0.0191751840610434,0.0264585466491118,0.7582317036007126,0.0615200425412566,BENIGN
1-1.dcm,0.064434960079029,0.0896471949100548,0.0606389980253663,0.0929279431998666,0.0881846526126716,0.1037806718384031,0.098133264194644,0.0995093835380908,0.1263603305341392,0.1763826010644104,BENIGN_WITHOUT_CALLBACK
1-1.dcm,0.0525209068743,0.0647690870770828,0.0409793940300349,0.0554518626818045,0.0528233373572578,0.0620814873373411,0.0620188519240287,0.0691348071795782,0.4074897201614806,0.1327305453770275,BENIGN_WITHOUT_CALLBACK
1-1.dcm,0.0643832447344167,0.088938032184128,0.0485185997264213,0.0780431934265373,0.0703438139327033,0.0900126617230071,0.0873861448837693,0.0974096239755758,0.1900047370408562,0.1849599483722294,BENIGN
1-1.dcm,0.0148911125957769,0.0528116510413582,0.0199103267800663,0.0619367517051075,0.072279942031984,0.0875531089712065,0.0559942448473251,0.0558823305838714,0.5016420160383295,0.0770985154049104,BENIGN
1-1.dcm,0.0121219247577682,0.0435798572522735,0.0173968705619882,0.0659815835935527,0.0655314335520043,0.0970420634420647,0.0576343161376367,0.0485188095417017,0.5207152827017788,0.0714778584591038,BENIGN
1-1.dcm,0.060634796367393,0.077487134974158,0.0469023613814557,0.0659138360551626,0.0602121775715856,0.0725111065918446,0.0732933123952204,0.0811837539728221,0.3075147653237916,0.154346755366481,BENIGN
1-1.dcm,0.0642583180502082,0.0863807980046629,0.0570888571577242,0.0860878952383961,0.081217277269036,0.0937532937692182,0.0889642225927392,0.089169476425161,0.1876352872387658,0.1654445742535331,MALIGNANT
1-1.dcm,0.0666173406802227,0.0922811321610723,0.0594533901879456,0.089374793122803,0.0813411476079085,0.0996177236056003,0.0970073404854754,0.0995164755283403,0.1306606437039523,0.184130012915381,MALIGNANT
1-1.dcm,0.0362212187014724,0.0378394464528309,0.0200077033190978,0.0252815199194468,0.0244058739324515,0.0287637840887012,0.0288582558957664,0.0376760542022487,0.6820740883394281,0.07887205514848,BENIGN
1-1.dcm,0.0765723934084784,0.0968341072100604,0.0623047699398645,0.0822287885114201,0.0732798649157214,0.0867032503092694,0.0884761502669078,0.1018995356604559,0.1354157872405727,0.1962853524528252,BENIGN
1-1.dcm,0.0170023643280117,0.0551173973153849,0.0258854812979222,0.0773818772829603,0.0867006728274221,0.1053449470792863,0.0695875589421102,0.0590816267996059,0.4180619161630292,0.0858361579641871,BENIGN
1-1.dcm,0.0628862823864783,0.0879176411041918,0.0512258407837173,0.0824241139036322,0.0753089358841456,0.0952900906451612,0.0899610091605106,0.0969265455796323,0.1769711979929712,0.181088342559159,BENIGN
1-1.dcm,0.0332104454674896,0.0848233486917105,0.0533640552978997,0.1194777265708301,0.1454070660477601,0.1512442396266899,0.1036559139753101,0.0887864823321417,0.0972657450046922,0.1227649769547537,BENIGN
1-1.dcm,0.0159455162709312,0.0531718546780704,0.0236457218570033,0.088084157638013,0.0950241928017951,0.1247452571713989,0.0760437748727947,0.0623316144484177,0.374797879537776,0.0862100307237511,MALIGNANT
1-1.dcm,0.0118534959817776,0.0527472336766244,0.0184764511443706,0.0661070092469854,0.0760558743664296,0.1084338906886466,0.0573423072604892,0.0557272093310659,0.4743595124229572,0.0788970158805644,MALIGNANT
1-1.dcm,0.0672228377757464,0.0917421625490989,0.0577918268913654,0.0894023333110252,0.0827022094760952,0.1002281170559849,0.0954050707156657,0.0994329661728512,0.1332725021173612,0.1827999739282878,BENIGN
1-1.dcm,0.0106877099933331,0.0347820683029158,0.0182018223283019,0.0641243026319865,0.0690750143164515,0.0903110445868073,0.054314104729348,0.0396235191415467,0.5602776637556147,0.0586027502136242,MALIGNANT
1-1.dcm,0.0271153556359231,0.0291959490930987,0.0157522641340235,0.0202742273549219,0.0192560364453329,0.0226644579528624,0.0231651858881415,0.0291091604023111,0.7534228992621674,0.0600444638311392,BENIGN
1-1.dcm,0.0308392546734209,0.0815963221612576,0.045244884266852,0.120944009026406,0.1265514927871727,0.1525532920612647,0.1117112927323362,0.087421091152727,0.1124127047051309,0.1307256564296197,BENIGN
1-1.dcm,0.0207312858972514,0.0276415271884536,0.0172076385115287,0.0272615189154656,0.0267161954018094,0.0320897034698992,0.0286359075943181,0.0303783414714332,0.7322398119564644,0.0570980695932958,MALIGNANT
1-1.dcm,0.058464282022115,0.0667315666746977,0.0379100761569951,0.0518655880629857,0.0489605947827215,0.0590073170451458,0.0574290407434127,0.0677376603834172,0.4142703918122014,0.1376234823161639,BENIGN
1-1.dcm,0.0110140150912274,0.040801143453586,0.0158818238662615,0.0720882725920335,0.0779750861130304,0.1116054067846104,0.0578075798574564,0.0532656687277566,0.4929101889609057,0.066650814553072,BENIGN
1-1.dcm,0.0118625179553289,0.0421319172492952,0.0181253851878017,0.0676381942275157,0.0723238870107694,0.0961612681075898,0.0548688341307416,0.0474963245093387,0.5243565328454072,0.0650351387761511,BENIGN
1-1.dcm,0.0511687694220565,0.0666836139761428,0.0445790258577382,0.0656413668372719,0.0625249127928229,0.0741233671585343,0.069836011851044,0.0714774054602803,0.3577933165297548,0.1361722101142299,BENIGN_WITHOUT_CALLBACK
1-1.dcm,0.0187199194447795,0.0632329797307203,0.0260008661086508,0.1272405282554695,0.117019740941534,0.1886673543892043,0.1139848395758391,0.0872270085093873,0.1411933288497259,0.1167134341911681,BENIGN
1-1.dcm,0.0224150802537662,0.0713779128670842,0.0382925398601869,0.1286754119337474,0.1312136724787201,0.172508398655755,0.1164880285817829,0.0838852450272386,0.1156908228013766,0.1194528875376754,MALIGNANT
1-1.dcm,0.0333835149059497,0.0368444420441271,0.0218306325609886,0.0297485562527608,0.0288196816848174,0.0319598633244217,0.0316913979291402,0.0359691035579329,0.6756947444836896,0.0740580632560932,BENIGN
1-1.dcm,0.0130991122413774,0.0463187064917566,0.0212225050892412,0.0858169477755958,0.0870950786310948,0.1241684642929468,0.0713099854457936,0.0558701917010634,0.418509332025162,0.0765896763057992,BENIGN
1-1.dcm,0.0566725441937594,0.0732377274437918,0.0446761775185823,0.0631578410550999,0.058195253849116,0.0711009831430373,0.071755529406044,0.0798233578870744,0.3286074936522061,0.1527730918512312,BENIGN
1-1.dcm,0.0655937353902926,0.0919214586254185,0.0593291257596314,0.0931942496492599,0.0886898083215419,0.105681393174257,0.0988943431508895,0.0964071996258807,0.127305984104573,0.1729827021970862,MALIGNANT
1-1.dcm,0.069535721842371,0.0994276022685122,0.0599957600042408,0.0896756412784236,0.0794996819844181,0.106423574283141,0.1000635997243876,0.0951876192293433,0.1242315030476507,0.1759592961255121,MALIGNANT
1-1.dcm,0.0205896061245193,0.0228646641197975,0.0145144211961793,0.0199880247957162,0.0196673153520605,0.0221022365113095,0.020865519686934,0.0231867841207823,0.7898677358861861,0.0463536922064721,MALIGNANT
1-1.dcm,0.0769931331470015,0.0957111266292834,0.0590738477652771,0.0825535381749264,0.0770673300743757,0.0915240921786378,0.0909276070762178,0.100202222997992,0.1360131517688896,0.1899339501859434,BENIGN_WITHOUT_CALLBACK
1-1.dcm,0.0778851698810014,0.0956315147073867,0.05871637500432,0.078524716864941,0.0721100064171298,0.0883745534010652,0.0891861818828021,0.102593363019848,0.1416209047313085,0.1953572140899259,BENIGN
1-1.dcm,0.0671977124180261,0.0915196078427634,0.0638807189539874,0.0924468954244589,0.0883986928100964,0.1017075163394538,0.0973611111107134,0.0972794117643085,0.1211764705877403,0.1790318627443667,BENIGN_WITHOUT_CALLBACK
1-1.dcm,0.0260234846059962,0.0821961282067442,0.0415741034559208,0.1248809901519453,0.1332910187136392,0.1665344334999575,0.1074262138918259,0.0851317042141279,0.108854331949472,0.1240875912310308,BENIGN
