Image Name,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10
1-1.dcm,0.033207493417512196,0.039121468106790264,0.02490347456187427,0.03539099438011225,0.033835395373855416,0.038870333866536606,0.03741320673253706,0.039230645366777235,0.6403870926643923,0.07763989552956821
1-1.dcm,0.06909987875689536,0.09036330950215007,0.06364814582496219,0.0912747188419978,0.09191019691381823,0.1024206697595851,0.09473640202270382,0.09560600359466863,0.12208704377171214,0.1788536310031452
1-1.dcm,0.01247408785301502,0.0430807255940416,0.017716462100540772,0.05610506154406684,0.06093781955894189,0.07837583886491596,0.048548691605103354,0.04579927643038612,0.5735051226919201,0.06345691375698537
1-1.dcm,0.06302532567567688,0.08806148275458772,0.057229712734590515,0.0901319995388072,0.08433245648044614,0.10103872999563689,0.0947944286656893,0.09354137627460676,0.1551276240081988,0.17271686387110477
1-1.dcm,0.022614536851821545,0.023284912422422095,0.011577021464839818,0.018984891906445624,0.01915374801251321,0.024957605657278607,0.017548212545518416,0.021699171667434278,0.7943692459095635,0.045810653562082804
1-1.dcm,0.047609526282810614,0.0640465287419327,0.04158801352784076,0.06152824798764381,0.05747412358563996,0.06869768740545079,0.06754399301008975,0.06928422143595993,0.3905640783251583,0.13166357969732542
1-1.dcm,0.020511772354703823,0.06670384705586868,0.030454993746696583,0.10652308147416026,0.10466735455449519,0.14528591668651175,0.09409931013659638,0.07489644957673752,0.24896297613306503,0.10789429828091154
1-1.dcm,0.08237003318394515,0.102234576509311,0.053682849798203536,0.07123329625486996,0.06242387072145687,0.07857124534473314,0.08571175385527162,0.10542005483243169,0.15117185647768247,0.20718046302131723
1-1.dcm,0.046988136392794914,0.06113557519760374,0.043360945812083954,0.06238761731257482,0.06031539204814305,0.07042653467688387,0.06542625405198607,0.06495480422240889,0.4038891577156824,0.12111558256968658
1-1.dcm,0.011232575576356377,0.016868997219763752,0.010371368430791275,0.019267782108102847,0.01851080556859287,0.023691588547776848,0.01890029517430496,0.018761438568538694,0.8278854388573372,0.03450970994836463
1-1.dcm,0.02243283910738882,0.0656378449792473,0.03951360344478031,0.13456950968837295,0.14270160501032889,0.17882658054359088,0.11665688001530186,0.07955018105280036,0.10759811117602638,0.11251284497910392
1-1.dcm,0.0577825301132463,0.06894721076830115,0.04068727632561075,0.055635325252664285,0.05306096404870678,0.06321510033442543,0.06272298207281103,0.07301073452428572,0.3802058381263944,0.14473203843343876
1-1.dcm,0.013021418137564533,0.04403956832223822,0.022325486396715374,0.07592095638950075,0.0902992540170249,0.10480052762039016,0.06251015888495243,0.04742073931017329,0.47183462511569474,0.0678272658056119
1-1.dcm,0.027565618950947328,0.09488262015283423,0.02471543901781709,0.08079061264049577,0.08705914351866008,0.11463242548455509,0.0630586730280096,0.0645941381074657,0.3376572741492218,0.10504405494990096
1-1.dcm,0.02106828127280206,0.02249378888006991,0.013152167592490306,0.019520489569649805,0.019091070011491636,0.02315566223821347,0.01909498937353921,0.02113555177776411,0.7971548424501402,0.04413315683376801
1-1.dcm,0.015500513904645,0.052873022356436,0.023129917508456308,0.06691051198623296,0.07615261697523633,0.09175246566239612,0.05858957631134152,0.054546547437396495,0.48497178288700027,0.07557304497077956
1-1.dcm,0.05677658773624557,0.08712997146602547,0.05372316208454092,0.09271392573958018,0.08195002276402864,0.10471125716163134,0.09695203997454908,0.09344924968781317,0.1607201216185915,0.17187366176671245
1-1.dcm,0.06757783882752941,0.09131410256368445,0.06444139194109688,0.09374999999957073,0.08990842490801323,0.10362637362589915,0.09842032966987903,0.09679945054900732,0.11994505494450575,0.17421703296623525
1-1.dcm,0.01903964858465657,0.060231666886438925,0.0260911828258192,0.08823398251567396,0.08868184228221776,0.12205478170322928,0.07929539101138618,0.06647379787816976,0.3530932418316407,0.09680446448063085
1-1.dcm,0.06151436450692771,0.09162226565514978,0.058823529410977224,0.09617392701148393,0.0885565878592659,0.1079948592986694,0.09941363891805118,0.0958660205079672,0.1254919810419892,0.17454282577613134
1-1.dcm,0.02516680645437661,0.07154463402708575,0.041655921785507165,0.12864063693119027,0.13290687630626563,0.16784297034370807,0.116387717035874,0.08244307299404768,0.1113002766543287,0.12211108746511244
1-1.dcm,0.06073218396349302,0.08062308644007557,0.04784003762097638,0.07268505347846128,0.06541068371588374,0.08662364432198678,0.08034594778645651,0.08739281153073045,0.25145140798632754,0.16689514315547008
1-1.dcm,0.037967758985196665,0.04240023784354713,0.024837143234669568,0.030850510923181945,0.029540719696966443,0.034073291050031485,0.035498260218459796,0.04369703576461816,0.6343130065186052,0.0868220357646134
1-1.dcm,0.022839197555307264,0.02904868921273323,0.018310843365540494,0.027680893262577576,0.02782617878451642,0.03245988766566077,0.028667201277784212,0.031484304873538774,0.7213462465018677,0.060336557500391026
1-1.dcm,0.04717356809208411,0.058665533545169075,0.03235630355989984,0.04823765140151227,0.047806377950695596,0.05681921833003809,0.05445284414768877,0.062374175325102074,0.4716813456309897,0.12043298201676893
1-1.dcm,0.02015344097098418,0.0669356486438258,0.027807527453836793,0.1256334435752473,0.118863988971023,0.182481145440705,0.11140299472563747,0.08696110987602364,0.14029049155414489,0.11947020878632666
1-1.dcm,0.07154882154129326,0.10101010099947284,0.06576178450486513,0.08638468012559083,0.08754208753287646,0.09995791244739499,0.08922558921620101,0.09038299662348663,0.1252104376972632,0.18297558920633675
1-1.dcm,0.02630387379007031,0.03232343147563695,0.01886711693493869,0.027783422982553135,0.02632746569063382,0.03306404863975563,0.03005389064142754,0.03439050324893884,0.7044991439509773,0.06638710264498349
1-1.dcm,0.014827636905732819,0.0601745675236173,0.017468813266192228,0.048738243488055916,0.05930420998958917,0.07112767935170697,0.04679042361614149,0.06004655379707952,0.5416165058615982,0.07990536620025415
1-1.dcm,0.046973441801648794,0.05835831682269897,0.043836847640425024,0.060835009258638995,0.0594057783209074,0.06529444924899716,0.06183094660369841,0.060509474751981325,0.4307340690262278,0.11222166652467798
1-1.dcm,0.032534966215792195,0.03710388388825369,0.020546594043815092,0.025881584275038415,0.023954408564644574,0.028637149368467965,0.03023893744587906,0.03750708937635121,0.6881692469554239,0.07542613986628931
1-1.dcm,0.05634505350695242,0.07419823183490776,0.048595586067907676,0.07173444493454866,0.0690596196500809,0.08166756907612625,0.07599806835594138,0.07930370921648427,0.2936706254219938,0.14942709193495235
1-1.dcm,0.01625249030059238,0.059180035649382824,0.02568942015254924,0.12584670231465142,0.12741952395664424,0.19444269686076454,0.11506763132819403,0.08612771311552632,0.1390793750626176,0.11089441123810644
1-1.dcm,0.02276458355235305,0.029268046283639312,0.017688840412109566,0.027424322566229876,0.026564471194278724,0.032696610202898914,0.02887873541315995,0.032300235886246295,0.720955191468612,0.06145896302039024
1-1.dcm,0.03462742927022569,0.03947111631537667,0.02344094284329164,0.028633980115709605,0.026779467984310336,0.031580021121350214,0.03392567944020382,0.041518378487696586,0.6582104041543582,0.08181258026742819
1-1.dcm,0.029713970128420208,0.09988738547290986,0.040926719691809776,0.10475356440365313,0.11564652730517912,0.12938265093028542,0.09650757127079981,0.09875802395730539,0.15120119864855622,0.1332223881906217
1-1.dcm,0.04616947888854995,0.05523191962793069,0.03478009961922837,0.045965775841718556,0.0431700389227116,0.04973730918933096,0.05046242041170607,0.05631387356733777,0.5093176451006467,0.10885143883075399
1-1.dcm,0.011918744219537269,0.04043242611923335,0.016387226790469157,0.04712484054106631,0.05806149003433608,0.06579038317953716,0.04001084635544951,0.03894357771005878,0.6270187723732459,0.0543116926769973
1-1.dcm,0.07174195644817427,0.09461325966466472,0.06215469613007171,0.09644133896260801,0.08506662333096089,0.1000162495896971,0.09363828403909497,0.09538511536824078,0.12085635358625055,0.180086122839613
1-1.dcm,0.02135747451315907,0.025653358332206055,0.015482551461645146,0.021088905529779954,0.021516954941968574,0.024317129108297284,0.02320386281398627,0.026229392820142007,0.7694600843805474,0.051690286098221384
1-1.dcm,0.0527942154867034,0.069399664230965,0.047023631231610186,0.06742649744208919,0.06427038183109467,0.07353488911977288,0.07053572995789348,0.07231490944710535,0.3486072946245419,0.1340927866281107
1-1.dcm,0.05266513398016528,0.07959660748286168,0.05875079693091805,0.10691447228401857,0.11209211568338918,0.12153938293074826,0.1012152006317263,0.09460790942805186,0.11589806997322505,0.1567203106555762
1-1.dcm,0.021113543947313147,0.06633171723447547,0.037874048586970376,0.13251355437302867,0.14541627567416446,0.1843851006139585,0.1152447607124176,0.08034876446616392,0.10752919403537477,0.10924304034961654
1-1.dcm,0.028073810020824513,0.0916477068033612,0.04430133894946564,0.11029575624961108,0.12597364733145894,0.13404116822693873,0.09807512245728806,0.09187231842344498,0.15215719642404898,0.12356193511267702
1-1.dcm,0.05128367946076681,0.06537268090329068,0.04502862901525645,0.06450834471134274,0.06196409905767332,0.07172364962428689,0.06830702993435507,0.06920914399458096,0.37213281162361844,0.1304699316747393
1-1.dcm,0.04653387339622361,0.052415116288375814,0.030641703440594584,0.041332881501172127,0.04037307187134091,0.04772731595681035,0.04532979409267264,0.05458789003058694,0.5307603344091213,0.11029801901297653
1-1.dcm,0.012687652096952776,0.05104848140067393,0.020588793021696066,0.14334407888487774,0.1414983723648577,0.2245354129134473,0.1072050504091944,0.07747305710938539,0.13227932113386723,0.08933978066425734
1-1.dcm,0.05798362342343152,0.07075280189547625,0.048156096409591696,0.06689864275775138,0.06448834632827682,0.07309223216543365,0.07099772776552067,0.07360467072927297,0.3324280722597196,0.14159778626538422
1-1.dcm,0.026093016627108258,0.07917807380341625,0.04204399367092224,0.11543992030705769,0.1258128667035062,0.14358849963784925,0.10100742437389973,0.08335863527693264,0.16466280133153868,0.11881476826758676
1-1.dcm,0.01443847831609064,0.05165727950386275,0.021139686238096304,0.08533990872698813,0.08823200161172287,0.1213781172533902,0.07282771125495363,0.06006017711517216,0.4029897602550386,0.08193687972459711
1-1.dcm,0.030534483173067638,0.03414209655206128,0.021566384014341515,0.026605067690568508,0.027073003566424243,0.029751780721362194,0.029014442765687248,0.034590098432892305,0.6994630719810184,0.06725957110250329
1-1.dcm,0.02642495500662213,0.035056760872570474,0.02300273915708831,0.03623783695587235,0.03530447164922531,0.04266336056008808,0.036787522496682754,0.03833719814883928,0.6538152898363608,0.07236986531652687
1-1.dcm,0.025580682847254635,0.0733281485145046,0.045094454600701314,0.12455348274995857,0.13893630416657765,0.16269893374487762,0.11463835890352993,0.08739112722640018,0.10627194710102561,0.12150656014180308
1-1.dcm,0.059838970238363584,0.07357561664440361,0.04718461727371345,0.06473260195545111,0.06203780448495974,0.07258992571103354,0.07147511166366677,0.07821186551241747,0.31983114226946635,0.15052234424642844
1-1.dcm,0.022721478512646047,0.06744612556510893,0.035294514210224455,0.11805730622835134,0.1174211295174517,0.1537563148846105,0.10106236763128099,0.07466055937020659,0.19957148276165282,0.11000872131799198
1-1.dcm,0.02038701533028666,0.06166309493982599,0.03181618277205087,0.09854858498325264,0.09883622279402242,0.1319050010268797,0.09002869926417516,0.07012814130058849,0.2906642981798397,0.10602275940897085
1-1.dcm,0.02415908857126646,0.07057521242294688,0.047123196524479674,0.13397451758269463,0.15866831248712646,0.16747984657534612,0.10886695079306641,0.07707323808699447,0.10367742658903525,0.1084022103665804
1-1.dcm,0.021413828687989304,0.0618550051559691,0.03895768833598054,0.14022187821592996,0.1495098039119253,0.184210526303908,0.1193240453999404,0.07643188853996183,0.10203818368794904,0.10603715169594703
1-1.dcm,0.07561445782768123,0.09585542168212745,0.06520481927396603,0.08602409638139642,0.08472289156218203,0.09754216866999797,0.09132530120041805,0.09677108433268573,0.12187951806641545,0.18506024095493687
1-1.dcm,0.039526387354573235,0.049060755617214305,0.029014469520320697,0.0484428440042943,0.046573115650544394,0.058045220727072536,0.04994075915595954,0.05298039151836142,0.5255332144241531,0.10088284202743443
1-1.dcm,0.016049174138062516,0.019828863321531526,0.012011102479989861,0.019565069695627282,0.020744775834037228,0.023934424061103327,0.019286245093888037,0.02130505545828684,0.8062447842513246,0.041030505666073566
1-1.dcm,0.04640194924792203,0.05569617824618135,0.035838406835153505,0.04944643405299685,0.049465107950469475,0.055610994576888416,0.05311841297451485,0.05857669088303763,0.482202240867635,0.11364358436507295
1-1.dcm,0.06112406112010334,0.08715358714794395,0.06526806526383916,0.1023698523632239,0.10269360268695328,0.1198523698446094,0.100297850291356,0.09181559180964675,0.11091686090967905,0.1585081584978951
1-1.dcm,0.026369431944936402,0.07435879142420321,0.04071731785487329,0.1250363092474557,0.12397378599679976,0.16039005050129596,0.11560609689571065,0.0853152661911591,0.1187809265607402,0.1294520233802777
1-1.dcm,0.04225721770864762,0.051504708153822465,0.03543986467767703,0.04913676190394989,0.049711588475407485,0.054603577264036245,0.05037448974976092,0.051956830851335914,0.5153347156732586,0.09968024554201546
1-1.dcm,0.05767624545376891,0.0733776325805536,0.047465083946538596,0.0683446724604494,0.06346594032816551,0.0769686204854842,0.07301234881162869,0.07721985219486419,0.3138466865431371,0.14862291719527765
1-1.dcm,0.025938703196666243,0.07765188747539348,0.04097881175106208,0.12533024228141038,0.13378108832496585,0.16340819624163497,0.111059700132683,0.08550218403415161,0.11425423980730362,0.12209494675353007
1-1.dcm,0.055996316811200104,0.07296772915484402,0.051398373078448016,0.07361694836543137,0.07247960090011622,0.08153090572606796,0.07610236709833473,0.07710279264604389,0.2953474817156591,0.14345748450374668
1-1.dcm,0.031830654221589365,0.09059826289813651,0.041979949874459965,0.10969233428339333,0.11049174660730224,0.13922197735643407,0.10640286059920057,0.09968887736528989,0.12530788177272217,0.14478545501607043
1-1.dcm,0.028304587771585784,0.0845682242244171,0.04101055375066876,0.11845080016863838,0.1291427668783096,0.15723015865025294,0.10537955000833855,0.08948475185268696,0.11748329071568567,0.12894531596954376
1-1.dcm,0.03019842174471637,0.08162816108660681,0.04802369965754531,0.12313063672602086,0.1370332978840138,0.1527069199988852,0.1103262633396367,0.08670072332010069,0.10456081403550618,0.12569106220584508
1-1.dcm,0.05423375791056115,0.0899150116882964,0.04994064655185619,0.09394958962336432,0.083214990568689,0.11039377189300942,0.09949531362616978,0.0998667278404089,0.13772548848201654,0.18126470181198698
1-1.dcm,0.0375909639435355,0.031825800238911246,0.012864769984640284,0.01696728954874441,0.015858733148052133,0.01950696628391572,0.01917518406104342,0.02645854664911181,0.7582317036007126,0.061520042541256675
1-1.dcm,0.06443496007902902,0.08964719491005482,0.060638998025366334,0.09292794319986661,0.08818465261267165,0.1037806718384031,0.098133264194644,0.09950938353809088,0.1263603305341392,0.17638260106441042
1-1.dcm,0.05252090687430004,0.06476908707708284,0.04097939403003492,0.055451862681804506,0.052823337357257846,0.062081487337341104,0.06201885192402878,0.06913480717957826,0.4074897201614806,0.1327305453770275
1-1.dcm,0.06438324473441677,0.08893803218412806,0.048518599726421315,0.0780431934265373,0.07034381393270334,0.09001266172300713,0.0873861448837693,0.09740962397557584,0.1900047370408562,0.18495994837222945
1-1.dcm,0.01489111259577693,0.05281165104135821,0.019910326780066313,0.06193675170510758,0.07227994203198408,0.08755310897120656,0.05599424484732512,0.05588233058387141,0.5016420160383295,0.0770985154049104
1-1.dcm,0.012121924757768215,0.043579857252273535,0.01739687056198821,0.06598158359355273,0.06553143355200439,0.09704206344206473,0.057634316137636754,0.04851880954170173,0.5207152827017788,0.07147785845910384
1-1.dcm,0.06063479636739304,0.07748713497415803,0.04690236138145573,0.06591383605516267,0.06021217757158566,0.07251110659184466,0.07329331239522041,0.08118375397282215,0.30751476532379163,0.15434675536648104
1-1.dcm,0.06425831805020828,0.08638079800466293,0.05708885715772421,0.08608789523839618,0.08121727726903606,0.09375329376921827,0.08896422259273924,0.08916947642516103,0.18763528723876588,0.16544457425353318
1-1.dcm,0.06661734068022272,0.09228113216107234,0.059453390187945696,0.08937479312280304,0.08134114760790859,0.0996177236056003,0.09700734048547544,0.09951647552834035,0.13066064370395236,0.18413001291538109
1-1.dcm,0.03622121870147241,0.03783944645283098,0.02000770331909786,0.02528151991944684,0.024405873932451565,0.028763784088701234,0.028858255895766446,0.0376760542022487,0.6820740883394281,0.07887205514848004
1-1.dcm,0.07657239340847848,0.09683410721006043,0.062304769939864516,0.08222878851142011,0.07327986491572142,0.08670325030926945,0.08847615026690787,0.10189953566045593,0.13541578724057274,0.19628535245282522
1-1.dcm,0.017002364328011783,0.055117397315384974,0.025885481297922286,0.07738187728296031,0.08670067282742214,0.10534494707928631,0.06958755894211023,0.05908162679960599,0.41806191616302923,0.08583615796418717
1-1.dcm,0.0628862823864783,0.08791764110419181,0.051225840783717384,0.08242411390363225,0.07530893588414568,0.09529009064516125,0.08996100916051064,0.09692654557963237,0.17697119799297129,0.18108834255915904
1-1.dcm,0.03321044546748969,0.0848233486917105,0.05336405529789972,0.11947772657083018,0.14540706604776016,0.1512442396266899,0.10365591397531011,0.08878648233214173,0.09726574500469229,0.12276497695475376
1-1.dcm,0.015945516270931253,0.053171854678070424,0.023645721857003397,0.08808415763801303,0.09502419280179518,0.12474525717139899,0.07604377487279472,0.06233161444841779,0.374797879537776,0.08621003072375112
1-1.dcm,0.011853495981777677,0.05274723367662441,0.018476451144370642,0.0661070092469854,0.07605587436642969,0.10843389068864669,0.05734230726048921,0.055727209331065966,0.47435951242295726,0.07889701588056448
1-1.dcm,0.06722283777574645,0.09174216254909899,0.05779182689136549,0.0894023333110252,0.08270220947609527,0.10022811705598496,0.09540507071566574,0.09943296617285124,0.1332725021173612,0.1827999739282878
1-1.dcm,0.010687709993333152,0.034782068302915886,0.018201822328301913,0.06412430263198653,0.0690750143164515,0.09031104458680733,0.05431410472934807,0.039623519141546715,0.5602776637556147,0.05860275021362427
1-1.dcm,0.027115355635923145,0.02919594909309872,0.01575226413402355,0.02027422735492198,0.01925603644533299,0.022664457952862403,0.023165185888141506,0.029109160402311186,0.7534228992621674,0.06004446383113925
1-1.dcm,0.03083925467342091,0.08159632216125767,0.04524488426685201,0.12094400902640608,0.12655149278717273,0.1525532920612647,0.1117112927323362,0.08742109115272703,0.11241270470513093,0.1307256564296197
1-1.dcm,0.02073128589725142,0.027641527188453623,0.017207638511528775,0.0272615189154656,0.026716195401809435,0.03208970346989929,0.028635907594318114,0.03037834147143327,0.7322398119564644,0.05709806959329584
1-1.dcm,0.05846428202211504,0.06673156667469779,0.03791007615699514,0.05186558806298576,0.04896059478272152,0.05900731704514585,0.05742904074341273,0.06773766038341722,0.41427039181220143,0.1376234823161639
1-1.dcm,0.011014015091227401,0.040801143453586076,0.0158818238662615,0.07208827259203357,0.07797508611303043,0.1116054067846104,0.05780757985745648,0.05326566872775665,0.4929101889609057,0.06665081455307209
1-1.dcm,0.011862517955328958,0.04213191724929523,0.018125385187801706,0.06763819422751573,0.07232388701076944,0.09616126810758989,0.054868834130741645,0.04749632450933873,0.5243565328454072,0.06503513877615116
1-1.dcm,0.051168769422056525,0.06668361397614288,0.044579025857738215,0.06564136683727191,0.06252491279282292,0.07412336715853433,0.06983601185104407,0.07147740546028039,0.3577933165297548,0.13617221011422997
1-1.dcm,0.018719919444779513,0.06323297973072034,0.026000866108650874,0.12724052825546955,0.11701974094153407,0.18866735438920437,0.11398483957583913,0.08722700850938732,0.14119332884972594,0.1167134341911681
1-1.dcm,0.02241508025376629,0.07137791286708425,0.03829253986018692,0.12867541193374746,0.13121367247872018,0.17250839865575504,0.11648802858178295,0.08388524502723861,0.1156908228013766,0.11945288753767543
1-1.dcm,0.033383514905949714,0.036844442044127165,0.0218306325609886,0.029748556252760818,0.02881968168481748,0.03195986332442175,0.03169139792914023,0.03596910355793295,0.6756947444836896,0.07405806325609322
1-1.dcm,0.013099112241377449,0.046318706491756616,0.021222505089241228,0.08581694777559587,0.08709507863109485,0.12416846429294681,0.07130998544579367,0.055870191701063485,0.41850933202516205,0.07658967630579924
1-1.dcm,0.05667254419375941,0.07323772744379181,0.04467617751858236,0.06315784105509999,0.05819525384911605,0.07110098314303735,0.07175552940604402,0.07982335788707448,0.3286074936522061,0.15277309185123122
1-1.dcm,0.06559373539029267,0.0919214586254185,0.05932912575963145,0.09319424964925994,0.08868980832154197,0.10568139317425704,0.09889434315088956,0.09640719962588078,0.12730598410457303,0.17298270219708628
1-1.dcm,0.06953572184237106,0.09942760226851227,0.05999576000424088,0.08967564127842365,0.07949968198441812,0.10642357428314106,0.10006359972438761,0.0951876192293433,0.12423150304765072,0.17595929612551212
1-1.dcm,0.02058960612451936,0.022864664119797574,0.014514421196179352,0.01998802479571625,0.01966731535206059,0.022102236511309502,0.020865519686934033,0.023186784120782386,0.7898677358861861,0.046353692206472154
1-1.dcm,0.07699313314700158,0.09571112662928348,0.05907384776527719,0.08255353817492646,0.07706733007437577,0.0915240921786378,0.0909276070762178,0.10020222299799203,0.13601315176888965,0.18993395018594342
1-1.dcm,0.07788516988100148,0.09563151470738676,0.058716375004320004,0.07852471686494109,0.07211000641712986,0.08837455340106523,0.08918618188280215,0.10259336301984802,0.14162090473130853,0.1953572140899259
1-1.dcm,0.06719771241802615,0.0915196078427634,0.06388071895398742,0.09244689542445896,0.08839869281009641,0.10170751633945381,0.0973611111107134,0.0972794117643085,0.1211764705877403,0.1790318627443667
1-1.dcm,0.026023484605996232,0.0821961282067442,0.04157410345592081,0.12488099015194533,0.13329101871363924,0.16653443349995758,0.10742621389182591,0.08513170421412791,0.10885433194947204,0.12408759123103082
1-1.dcm,0.031338510848123655,0.03824926035502644,0.022970660749505014,0.0334616206443102,0.033006574621956525,0.039062047994737094,0.035766929651542094,0.04048874095989148,0.6458412228796313,0.07981443129519397
1-1.dcm,0.013794092186176134,0.04932101795360582,0.017524405534444763,0.060861461865463005,0.06993904955172085,0.08893158106006302,0.052107910554872516,0.0539919056821923,0.5224985436714474,0.07103003193997676
1-1.dcm,0.024021832335608,0.07394074832159811,0.03337307975939167,0.11758128028143393,0.10975667836730052,0.15945921083732167,0.10657138252971542,0.08467685024758304,0.1635633211020111,0.12705561621781902
1-1.dcm,0.045353938514311194,0.05756654901701478,0.038826960186036374,0.05435393026783976,0.0515683756102335,0.060613826032451856,0.058673328440421446,0.06101790308747227,0.4560146663477561,0.1160105224963596
1-1.dcm,0.014843534821834408,0.05122780355477633,0.02333666711966558,0.07793044144111673,0.08735548050194827,0.10942711802635365,0.06727985917728865,0.05668913437735145,0.4352038069904842,0.07670615398911092
1-1.dcm,0.05344129386840304,0.07225853812902892,0.04805103309995966,0.07124793570106755,0.06786008419852117,0.08044691196316575,0.0771263815473275,0.07851218111458574,0.3031540715249882,0.147901568852881
1-1.dcm,0.053126003170010594,0.06454897476023427,0.04100507604028217,0.05581023534367905,0.05283169816619858,0.06251680309778117,0.06178185566389017,0.06817681373138265,0.4083658109625907,0.1318367290638252
1-1.dcm,0.06393323339547767,0.08538161461198401,0.056013127794071534,0.08244228970670027,0.07824199560754184,0.09146217187655561,0.08870713514273317,0.0919788454322029,0.18979919732258577,0.17204038910990907
1-1.dcm,0.02244100294976976,0.07299041297908189,0.03567846607656461,0.13057153392282236,0.12762536873109281,0.17287241887841862,0.11544985250694893,0.08209808259556749,0.12075221238893527,0.11952064896711091
1-1.dcm,0.05664459977315767,0.07453187375403833,0.052231887243992775,0.07698064941616956,0.07331198257296848,0.08735032400859612,0.07993704690004348,0.07960649316257795,0.2712203408460155,0.1481848023222403
